Gene,Description,Symbol,MeanExpression,log2FoldChange(WS/DS),padj,log2FC
LOC112051691,dual oxidase maturation factor 1,mol,981.1390537,-3.823394567,8.46E-146,3.823394567
LOC112045001,xanthine dehydrogenase,ry,2531.04592,-3.710071947,1.68E-144,3.710071947
LOC112056093,chorion class B protein B.L1-like isoform X1,LOC112056093,7689.852851,-12.77915699,1.68E-144,12.77915699
LOC112058550,chitin deacetylase 2a,verm,73488.04703,-3.543209421,3.15E-142,3.543209421
LOC112051071,uncharacterized LOC106124846 precursor,dyl,1767.792254,-7.489256075,5.35E-142,7.489256075
LOC112057719,larval cuticle protein 1-like,Cpr47Ea,23729.29076,-13.08315897,3.45E-141,13.08315897
LOC112044778,UNC93-like protein MFSD11,CG18549,7689.887625,-4.821989789,1.71E-140,4.821989789
LOC112049799,mediator of RNA polymerase II transcription subunit 15-like,LOC112049799,6778.415208,-12.9232641,5.00E-140,12.9232641
LOC112056414,tubulin alpha chain,alphaTub84B,572567.9669,-2.688487214,1.06E-139,2.688487214
LOC112044964,putative cuticle protein,LOC112044964,8635.79765,-8.541798408,1.74E-139,8.541798408
LOC112051179,uncharacterized LOC106113675 precursor,CG5928,3200.412323,-7.613101686,1.31E-138,7.613101686
LOC112055365,uncharacterized LOC106106657 precursor,CG8420,9678.7843,5.669999795,1.39E-138,-5.669999795
LOC112043721,adhesive plaque matrix protein-like isoform X1,CG13643,978.0954271,-6.751548822,4.62E-138,6.751548822
LOC112047536,urbain precursor,LOC112047536,134368.2375,6.786476671,5.70E-138,-6.786476671
LOC112043224,zinc finger CCCH domain-containing protein 13,CG8740,13447.41942,-4.588221869,1.57E-137,4.588221869
LOC112054560,transcription factor Ken,ken,828.4861501,-4.068767522,4.44E-137,4.068767522
LOC112048387,PR domain zinc finger protein 1 isoform X1,Blimp-1,5535.696774,11.71439629,8.69E-137,-11.71439629
LOC112054894,uncharacterized protein LOC112054894 isoform X1,LOC112054894,447.5704584,-3.487203433,5.37E-132,3.487203433
LOC112049794,dual specificity protein kinase lkh1 isoform X1,Doa,6177.867563,-2.169114861,2.76E-131,2.169114861
LOC112045422,OWR49670.1 osiris 20,Osi20,3404.529762,-9.5656468,6.85E-131,9.5656468
LOC112043645,TKX27928.1 cuticular protein lCPAP1-B,CG14301,343.5398031,-5.411928658,7.95E-131,5.411928658
LOC112050584,NA,NA,2063.871071,-3.155406764,8.46E-131,3.155406764
LOC112043722,elongation of very long chain fatty acids protein AAEL008004,CG31522,7160.084069,-8.125123021,1.99E-128,8.125123021
LOC112048934,Protein FAM43A,CG8312,2873.514503,-2.446278755,4.07E-125,2.446278755
LOC112055331,protein obstructor-E-like,Cpap3-a2,3492.391874,-3.324184147,4.91E-125,3.324184147
LOC112043010,"N-alpha-acetyltransferase 35, NatC auxiliary subunit-like",CG31516,344.6616903,-4.737677678,1.83E-124,4.737677678
LOC112050005,uncharacterized protein LOC112050005,LOC112050005,339.8665384,-4.856767254,6.93E-124,4.856767254
LOC112054633,protein scarlet,st,6339.876763,-6.647684497,1.54E-123,6.647684497
LOC112045222,cuticle protein 19.8 isoform X2,Cpr66D,21167.30244,-14.75135704,5.19E-123,14.75135704
LOC112050065,skin secretory protein xP2-like,LOC112050065,37546.37207,-16.2430007,9.75E-123,16.2430007
LOC112048069,trehalase-like protein,Treh,463.3983934,-7.689562782,1.36E-122,7.689562782
LOC112042904,uncharacterized protein LOC112042904,LOC112042904,3847.30129,-1.905609844,1.67E-120,1.905609844
LOC112056086,CD151 antigen-like,LOC112056086,3147.307249,-5.497694341,7.90E-120,5.497694341
LOC112045920,PI-PLC X domain-containing protein 3-like isoform X2,LOC112045920,284.7609649,-6.466475288,2.24E-119,6.466475288
LOC112049658,chitinase A-like precursor,Cht4,23429.72656,7.311810157,2.90E-118,-7.311810157
LOC112048920,alpha-tocopherol transfer protein-like,LOC112048920,821.7756566,-4.525603339,5.53E-118,4.525603339
LOC112056304,vascular endothelial growth factor receptor 1,Pvr,2105.193342,-2.660189728,4.76E-116,2.660189728
LOC112042829,protein takeout-like,CG10407,7744.220404,-13.52102363,4.96E-116,13.52102363
LOC112053988,uncharacterized protein LOC112053988,RhoGEF64C,7098.196525,-2.756861555,1.14E-115,2.756861555
LOC112051290,inverted formin-2,form3,3105.442507,-4.445397436,2.92E-115,4.445397436
LOC112047062,myb-like protein AA,CG12964,8686.998522,-7.43015229,4.62E-115,7.43015229
LOC112052331,protein phosphatase Slingshot,ssh,1672.181202,-1.907743824,4.97E-114,1.907743824
LOC112053327,glucosamine-6-phosphate isomerase isoform X1,Oscillin,7345.460107,2.834691392,1.80E-113,-2.834691392
LOC112044889,phospholipase A1 member A-like,CG18641,2049.393864,-11.25380547,7.69E-113,11.25380547
LOC112045977,signaling mucin HKR1-like isoform X1,LOC112045977,915.5138992,-7.808396934,7.72E-112,7.808396934
LOC112044037,probable cation-transporting ATPase 13A3 isoform X1,anne,1462.419788,-2.737433745,4.99E-111,2.737433745
LOC112050396,histone H2A.V,His2Av,7839.722047,1.638718817,7.67E-111,-1.638718817
LOC112049677,putative inorganic phosphate cotransporter,dmGlut,641.4915749,-8.133298067,2.68E-110,8.133298067
LOC112052887,OWR44640.1 putative pdz domain protein arc,a,1739.293765,-2.562298999,5.46E-110,2.562298999
LOC112055731,probable cytochrome P450 49a1,CYP301B1,314.9709495,-5.140617404,1.40E-108,5.140617404
LOC112046929,angiotensin-converting enzyme-like,LOC112046929,2213.046402,-3.344348649,4.99E-108,3.344348649
